tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt1163276,movie,Mibôjin apâto: Kyonyû no uzuku yoru,Mibôjin apâto: Kyonyû no uzuku yoru,1,2007,,60,,5.0,44
tt1163761,movie,New Tokyo Decadence,Dorei,1,2007,,62,Drama,6.3,240
tt1164590,movie,The Strawberries and the Gun,Injo: Gibo to sankyodai,1,2007,,48,Mystery,9.3,12
tt11737764,movie,The Gift,The Gift,1,2018,,49,Adult,6.9,11
tt1176947,movie,The Young Marrieds,The Young Marrieds,1,1972,,52,Adult,4.5,148
tt1177906,movie,D'hommes à hommes,D'hommes à hommes,1,1977,,100,Adult,6.4,7
tt1177912,movie,Paris Blue,Homologues ou La Soif du mâle,1,1977,,90,Adult,8.1,21
tt1177966,movie,Equation to an Unknown,Équation à un inconnu,1,1980,,99,"Adult,Drama,Romance",6.8,243
tt1178134,movie,A Gay Swede in Paris,Il était une fois un homosexuel,1,1979,,82,Adult,5.6,22
tt1178138,movie,Young Prey,Jeune proie pour mauvais garçons,1,1977,,82,Adult,6.0,9
tt1178142,movie,Mâles Hard Corps,Mâles Hard Corps,1,1977,,72,Adult,7.5,8
tt11801616,movie,Last Erotic Train,Saishuu Chikan Densha,1,2008,,74,Adult,5.0,10
tt1180741,movie,Jerk-Off Fantasia,La Chambre des phantasmes,1,1979,,73,Adult,8.8,8
tt1180763,movie,La fille à la sucette,La fille à la sucette,1,1976,,99,"Adult,Comedy,Crime",4.5,11
tt1180766,movie,La fureur sexuelle,La fureur sexuelle,1,1975,,85,Adult,4.1,20
tt1180796,movie,Maléfices porno,Maléfices porno,1,1978,,80,"Adult,Horror",4.6,28
tt1180815,movie,Le polygame,Le polygame,1,1974,,82,Adult,5.5,9
tt1181426,movie,Collectives pénétrations,Collectives pénétrations,1,1978,,80,Adult,6.0,8
tt1181435,movie,Fesses en feu,Fesses en feu,1,1978,,80,Adult,5.4,8
tt1181440,movie,Les Gicleuses,Les Gicleuses,1,1978,,80,Adult,5.4,8
tt1181446,movie,Il était une fois une salope,Il était une fois une salope,1,1979,,80,Adult,5.2,8
tt1181451,movie,Introduisez votre ticket,Introduisez votre ticket,1,1978,,80,Adult,4.9,12
tt1181465,movie,Partouzes en haute mer,Partouzes en haute mer,1,1982,,80,Adult,5.4,8
tt1181487,movie,Vicieuses pour hommes seuls,Vicieuses pour hommes seuls,1,1978,,80,Adult,4.6,8
tt1183139,movie,"Déculottez-vous, les starlettes","Déculottez-vous, les starlettes",1,1977,,80,Adult,3.6,17
tt11841090,movie,La rage du sexe,La rage du sexe,1,1977,,84,"Adult,Drama,Thriller",5.8,19
tt1184945,movie,L'aubergine est bien farcie,L'aubergine est bien farcie,1,1981,,80,Adult,4.6,38
tt1184974,movie,Fiche mâle cherche prise femelle,Fiche mâle cherche prise femelle,1,1982,,65,Adult,3.6,9
tt1184976,movie,La grande culbute,La grande culbute,1,1976,,80,Adult,3.8,9
tt1184982,movie,J'ai pas de culotte,J'ai pas de culotte,1,1978,,80,Adult,3.9,17
tt1184983,movie,Je suis une monteuse,Je suis une monteuse,1,1978,,64,Adult,5.6,9
tt1184984,movie,Je veux tout,Je veux tout,1,1978,,80,"Adult,Comedy",5.9,16
tt1184986,movie,Jeunes couples déchaînés,Jeunes couples déchaînés,1,1978,,80,Adult,4.4,8
tt1184987,movie,Jeunes filles pour partouzes,Jeunes filles pour partouzes,1,1978,,80,Adult,4.1,10
tt1184996,movie,La nymphomane lubrique,La nymphomane lubrique,1,1979,,80,Adult,4.8,20
tt1184999,movie,Paméla,Paméla,1,1981,,90,"Adult,Crime,Thriller",3.8,16
tt1185000,movie,Partouzes suédoises,Partouzes suédoises,1,1977,,80,Adult,4.5,11
tt1185002,movie,Perversions très cochonnes,Perversions très cochonnes,1,1979,,80,Adult,4.3,8
tt1185003,movie,Les petites salopes,Les petites salopes,1,1978,,94,"Adult,Drama",6.1,21
tt1185004,movie,Prends-moi comme une bête,Prends-moi comme une bête,1,1979,,75,Adult,5.0,10
tt1185005,movie,Pénétrations humides,Pénétrations humides,1,1977,,80,Adult,3.9,17
tt1185022,movie,Soupirs profonds,Soupirs profonds,1,1976,,80,Adult,3.8,14
tt1185024,movie,"Suce-moi, salope","Suce-moi, salope",1,1978,,80,Adult,6.3,17
tt1185027,movie,Triple P...,Triple P...,1,1978,,80,Adult,4.6,10
tt1185036,movie,Véronique nique nique,Véronique nique nique,1,1978,,80,Adult,5.5,10
tt1185640,movie,"Christa, folle de son sexe","Christa, folle de son sexe",1,1980,,72,Adult,3.6,11
tt1185653,movie,L'initiation porno de Virginie,L'initiation porno de Virginie,1,1980,,80,Adult,5.3,23
tt1185676,movie,"Sophie, petite fille perverse","Sophie, petite fille perverse",1,1978,,75,Adult,6.1,12
tt1187026,movie,Him,Him,1,1974,,,Adult,5.8,35
tt1188715,movie,Lolita prête à tout,Lolita prête à tout,1,1978,,80,Adult,5.6,10
tt1189392,movie,Sex USA,Sex USA,1,1971,,69,Adult,5.1,25
tt1192100,movie,A Foreign Girl in Paris,La petite étrangère,1,1981,,74,Adult,6.0,68
tt1192116,movie,Alley Girls,Die Samen-Räuberinnen,1,1980,,70,Adult,5.6,37
tt1193528,movie,"Sybil, tous les trous sont permis","Sybil, tous les trous sont permis",1,1981,,80,Adult,4.2,11
tt1194279,movie,Orgies en cuir noir,Orgies en cuir noir,1,1984,,80,"Adult,Drama",5.0,9
tt1198397,movie,Le due... bocche di Marina,Le due... bocche di Marina,1,1985,,80,Adult,5.1,11
tt1198404,movie,Lust-Injektion - Eine Spritze der Lust,Lust-Injektion - Eine Spritze der Lust,1,1979,,,Adult,4.6,12
tt12004200,movie,Love Art,Love Art,1,1971,,62,"Adult,Drama",4.7,7
tt1202575,movie,La provinciale a lezione di sesso,La provinciale a lezione di sesso,1,1980,,,Adult,5.3,33
tt1206573,movie,I Want You!,I Want You!,1,1970,,63,Adult,5.4,66
tt12098202,movie,Fucking my Step Daughter and Her GF,Fucking my Step Daughter and Her GF,1,2020,,,Adult,7.0,8
tt1215930,movie,Verlorene Eier,Verlorene Eier,1,1976,,78,Adult,5.3,23
tt1219322,movie,Bishimai rezu: Kichû no hi ni...,Bishimai rezu: Kichû no hi ni...,1,2006,,,Adult,1.1,62
tt1219706,movie,Les petits slips se déchaînent,Les petits slips se déchaînent,1,1981,,70,"Adult,Comedy",5.5,21
tt12229514,movie,Forbidden Wet Tales,Forbidden Wet Tales,1,2003,,100,Adult,5.0,6
tt1227911,movie,Top Man,Top Man,1,1981,,76,Adult,7.4,6
tt1230366,movie,Body Girls,Body Girls,1,1985,,89,"Adult,Comedy,Sport",5.9,125
tt1230465,movie,Baby Sitter,Il nano erotico,1,1982,,98,"Adult,Horror,Thriller",5.5,59
tt1233204,movie,Initiation d'une jeune marquise,Initiation d'une jeune marquise,1,1987,,78,"Adult,Comedy",5.5,54
tt1234664,movie,L'hôtesse voyage sans slip,L'hôtesse voyage sans slip,1,1981,,80,Adult,4.0,17
tt1234713,movie,Porno Party,Porno Party,1,1976,,80,"Adult,Comedy",6.0,16
tt1234734,movie,La sucette magique,La sucette magique,1,1976,,80,Adult,5.6,10
tt1234743,movie,Vacances polissonnes,Vacances polissonnes,1,1980,,80,Adult,4.4,21
tt1235122,movie,Cécilie Pompette,Cécilie Pompette,1,1977,,80,Adult,3.6,10
tt1235138,movie,Je fais où on me dit,Je fais où on me dit,1,1981,,75,Adult,3.9,10
tt1235163,movie,P... comme pénétration,P... comme pénétration,1,1976,,97,Adult,3.8,16
tt1236892,movie,Cocktail porno,Cocktail porno,1,1977,,90,Adult,5.1,18
tt1237034,movie,L'école des petites baiseuses,L'école des petites baiseuses,1,1978,,85,Adult,5.5,18
tt1237786,movie,Les ardentes,Les ardentes,1,1974,,80,"Adult,Drama,Fantasy",4.0,10
tt1237798,movie,Initiation perverse,Initiation perverse,1,1976,,80,Adult,5.8,8
tt1238103,movie,Cours du soir pour monsieur seul,Cours du soir pour monsieur seul,1,1974,,85,Adult,4.4,12
tt1239213,movie,Allô Sodo 69-69,Allô Sodo 69-69,1,1983,,75,Adult,3.9,16
tt1239218,movie,Baisodrome pour échangistes,Baisodrome pour échangistes,1,1979,,75,Adult,4.5,18
tt1239222,movie,Branche-moi l'antenne au cul,Branche-moi l'antenne au cul,1,1983,,80,Adult,3.4,15
tt1239343,movie,Les caresses perverses,Les caresses perverses,1,1975,,89,Adult,5.2,8
tt1240455,movie,Les grandes pompeuses,Les grandes pompeuses,1,1979,,80,Adult,5.1,13
tt1240496,movie,"Retourne-moi, c'est meilleur","Retourne-moi, c'est meilleur",1,1982,,80,Adult,7.3,15
tt1240901,movie,Les aventures des Queues Nickelées,Les aventures des Queues Nickelées,1,1978,,72,"Adult,Comedy",5.7,22
tt1240909,movie,La cage aux partouzes,La cage aux partouzes,1,1977,,80,Adult,5.5,25
tt1240943,movie,Je suis une petite cochonne,Je suis une petite cochonne,1,1979,,70,Adult,3.7,11
tt1240948,movie,Ma femme est une partouzeuse,Ma femme est une partouzeuse,1,1978,,75,Adult,4.8,14
tt1240957,movie,La partouze du diable,La partouze du diable,1,1977,,90,Adult,4.4,10
tt1240960,movie,S comme sperme,S comme sperme,1,1977,,80,Adult,4.2,8
tt1242683,movie,"Roule-moi un patin, salope","Roule-moi un patin, salope",1,1983,,75,Adult,2.4,10
tt1242720,movie,"Douglas, Head Trip",À la recherche de Douglas,1,1982,,75,Adult,9.2,6
tt1242721,movie,Ça frime chez les minettes,Ça frime chez les minettes,1,1981,,75,Adult,5.3,8
tt1244507,movie,Baisez-moi,Baisez-moi,1,1978,,80,Adult,3.3,16
tt1244574,movie,Les jouisseuses de Hong Kong,Les jouisseuses de Hong Kong,1,1981,,80,Adult,4.0,7
tt1244576,movie,Juliette et ses amours,Juliette et ses amours,1,1981,,80,Adult,4.6,7
tt1244594,movie,Miss Trouduc,Miss Trouduc,1,1984,,80,Adult,4.5,9
tt1244608,movie,Les Phallophiles,Les Phallophiles,1,1979,,80,Adult,7.1,10
tt1244631,movie,À la queue Lulu,À la queue Lulu,1,1981,,70,Adult,4.2,11
tt1244633,movie,Érotiques passions,Érotiques passions,1,1979,,73,Adult,5.2,8
tt1245459,movie,La bouche de Sophie,La bouche de Sophie,1,1980,,80,Adult,4.6,13
tt1245483,movie,The Crooked Arrangement,A Gay Psychodrama,1,1982,,64,Adult,5.3,8
tt1245493,movie,Jeux de corps pour petites filles curieuses,Jeux de corps pour petites filles curieuses,1,1980,,80,Adult,6.1,18
tt1245498,movie,Unlimited Girls,"Minouche, fillette insatiable",1,1980,,85,Adult,4.8,15
tt1245521,movie,Les petites chattes timides,Les petites chattes timides,1,1983,,80,Adult,4.8,11
tt1247421,movie,Salopes et vicieuses,Salopes et vicieuses,1,1978,,80,Adult,4.8,7
tt1247425,movie,Sois belle et tète-moi,Sois belle et tète-moi,1,1978,,75,Adult,4.7,13
tt1247427,movie,Stella,Stella,1,1977,,90,Adult,3.4,12
tt1247428,movie,Stéphanie recto-verso,Stéphanie recto-verso,1,1978,,95,Adult,6.1,22
tt12512886,tvMovie,Une dernière fois,Une dernière fois,1,2020,,70,"Adult,Drama",5.2,114
tt1255977,movie,Otages séquestrées et violées,Otages séquestrées et violées,1,1984,,75,Adult,3.6,7
tt1255979,movie,La plage des enculées,La plage des enculées,1,1984,,60,Adult,2.4,9
tt1258622,movie,L'affamée du plaisir,L'affamée du plaisir,1,1984,,70,Adult,4.7,8
tt1261949,movie,Small Windows,Small Windows,1,1979,,83,"Drama,Romance",6.9,32
tt1262052,movie,Mon cul est à prendre,Mon cul est à prendre,1,1984,,60,Adult,3.0,7
tt1262056,movie,"Ouvre ton cul, salope","Ouvre ton cul, salope",1,1984,,60,Adult,4.8,7
tt12625176,movie,Bosomy Mom,Bosomy Mom,1,2020,,69,"Adult,Romance",7.9,100
tt1264966,movie,Sam Dobbs,Sam Dobbs - Detective,1,1971,,,Adult,6.7,38
tt1264971,movie,Zodiac Killer,Zodiac Killer,1,1971,,63,"Adult,Comedy,Crime",5.2,49
tt1269374,movie,A Bad Day at the Cemetery,La cripta de las mujeres malditas,1,2008,,150,Horror,6.7,21
tt12735158,tvMovie,La machine à déboîter le temps,La machine à déboîter le temps,1,2020,,75,"Adult,Comedy",6.7,6
tt1275567,movie,Les cochonnes,Les cochonnes,1,1977,,80,Adult,5.2,14
tt1275602,movie,Délices d'un sexe chaud et profond,Délices d'un sexe chaud et profond,1,1982,,85,Adult,5.0,10
tt1275671,movie,L'initiation d'une femme mariée,L'initiation d'une femme mariée,1,1983,,81,Adult,6.3,73
tt1279476,movie,Les petites Parisiennes,Les petites Parisiennes,1,1980,,70,Adult,5.4,7
tt1279510,movie,Érections,Érections,1,1976,,90,,4.6,12
tt1281399,movie,Vacances organisées pour filles en chaleur,Vacances organisées pour filles en chaleur,1,1978,,80,"Adult,Comedy",5.0,28
tt1281929,movie,Le professeur d'amour,Le professeur d'amour,1,1981,,75,Adult,4.2,15
tt1281938,movie,Tendre et malicieuse Christina,Tendre et malicieuse Christina,1,1980,,80,Adult,4.7,18
tt1291065,movie,Mi padre,Mi padre,1,2007,,110,"Adult,Drama",5.0,12
tt1294998,movie,Female Prisoner Ayaka: Bitch-Training Torment,Joshû Ayaka: Itaburi mesu chôkyô,1,2008,,,"Drama,Horror",6.1,45
tt12952072,movie,Meine 13 süßen Bräute,Meine 13 süßen Bräute,1,1982,,73,"Adult,Comedy",3.2,6
tt1300356,movie,La grande blonde avec une petite chatte noire,La grande blonde avec une petite chatte noire,1,1975,,88,Adult,5.8,9
tt1300375,movie,Vicieuse Amandine,Vicieuse Amandine,1,1976,,82,Adult,4.8,34
tt1303218,movie,Semen Demon,Hentai kazoku niiduma inran zeme,1,2005,,60,"Adult,Fantasy,Horror",5.1,64
tt1303232,movie,Seifuku bisyojo sensei atashi wo daite,Seifuku bisyojo sensei atashi wo daite,1,2004,,61,"Drama,Romance",6.0,193
tt13039068,movie,Wife Sharing,Wife Sharing,1,2020,,87,"Adult,Romance",4.3,27
tt1306965,movie,Tokyo Booty Nights,Danchi no okusan dosokai ni iku,1,2004,,62,"Comedy,Drama",6.0,37
tt1307000,movie,Whore Hospital,Pin-saro byôin: Nô-pan hakui,1,1997,,57,"Adult,Comedy",7.1,17
tt1311032,movie,Eva et l'amour,Eva et l'amour,1,1976,,80,Adult,4.5,23
tt13117282,movie,Sleepless Nights,Sleepless Nights,1,2020,,157,"Adult,Drama,Romance",6.4,15
tt1314294,movie,Three for One,Three for One,1,1971,,50,Adult,3.6,9
tt1325764,movie,Julie par-devant par-derrière,Julie par-devant par-derrière,1,1978,,75,Adult,4.9,15
tt1325782,movie,Les partouzes de Madame Paule,Les partouzes de Madame Paule,1,1978,,75,Adult,5.6,12
tt1326975,movie,Dans la chaleur de Julie,Dans la chaleur de Julie,1,1975,,75,Adult,5.1,41
tt1326985,movie,Hurlements de plaisir,Hurlements de plaisir,1,1976,,75,Adult,3.8,21
tt1327695,movie,Annonces spéciales pour couples vicieux,Annonces spéciales pour couples vicieux,1,1978,,80,Adult,4.2,8
tt1327719,movie,Fais-m'en plus,Fais-m'en plus,1,1979,,80,Adult,4.7,8
tt1331116,movie,Porno Unplugged,Porno Unplugged,1,2008,,105,"Adult,Documentary",5.9,33
tt1332502,movie,Comment se divertir quand on est cocu mais intelligent,Comment se divertir quand on est cocu mais intelligent,1,1975,,85,Comedy,3.8,7
tt13388066,movie,Blood Moon: Timberwolves 2,Blood Moon: Timberwolves 2,1,2019,,197,"Adult,Thriller",9.6,13
tt1339254,movie,True Pleasure,Alithini idoni,1,1985,,90,Adult,3.8,6
tt1339379,movie,Turbulentes filles volages,Turbulentes filles volages,1,1977,,57,,4.2,7
tt1339493,movie,Rotkäppchen: The Blood of Red Riding Hood,Rotkäppchen: The Blood of Red Riding Hood,1,2009,,105,"Adult,Drama,Fantasy",3.2,150
tt1342155,movie,2 geile Hirsche auf der Flucht,2 geile Hirsche auf der Flucht,1,1976,,75,"Adult,Comedy",6.1,38
tt1342238,movie,Tam-Tam-Film Nr. 1 - Das Appartment-Haus,Tam-Tam-Film Nr. 1 - Das Appartment-Haus,1,1975,,79,"Adult,Comedy",5.6,22
tt1342265,movie,Verrückt nach steilen Kurven,Verrückt nach steilen Kurven,1,1977,,83,"Adult,Comedy",5.7,26
tt1343052,movie,Petits trous vierges à explorer,Petits trous vierges à explorer,1,1984,,80,Adult,4.9,9
tt1343069,movie,Viens faire l'amour Charlotte,Viens faire l'amour Charlotte,1,1979,,74,,4.3,15
tt13431234,movie,Tranny Vice,Tranny Vice,1,2016,,88,"Adult,Crime",4.8,5
tt1343868,movie,22 cm oder einige Erlebnisse des stellungssuchenden Gerd M.,22 cm oder einige Erlebnisse des stellungssuchenden Gerd M.,1,1977,,74,"Adult,Comedy",6.5,23
tt1343969,movie,"Palmen, Meer und nasse Grotten","Palmen, Meer und nasse Grotten",1,1979,,65,"Adult,Comedy",5.3,17
tt1344072,movie,Les amours de Julie,Les amours de Julie,1,1981,,77,"Adult,Comedy",2.3,8
tt1344078,movie,La baise américaine,La baise américaine,1,1985,,80,Adult,5.8,10
tt1344079,movie,Baise les filles et sodomise-moi,Baise les filles et sodomise-moi,1,1986,,80,Adult,5.2,16
tt1344080,movie,Baisers exotiques,Baisers exotiques,1,1983,,78,"Adventure,Thriller",3.7,27
tt1344082,movie,La bête et la belle,La bête et la belle,1,1978,,,Adult,5.0,8
tt1344083,movie,Bêtes à jouir,Bêtes à jouir,1,1978,,78,Adult,5.4,14
tt1344093,movie,E... gia lesa ola mesa!,E... gia lesa ola mesa!,1,1985,,85,Adult,3.2,6
tt1344181,movie,Vromikoi erastes,Vromikoi erastes,1,1983,,95,Adult,3.8,6
tt1346248,movie,Les bidasses et la baiseuse,Les bidasses et la baiseuse,1,1979,,78,Adult,6.0,8
tt1346249,movie,Bien au fond du petit trou,Bien au fond du petit trou,1,1984,,74,Adult,3.9,10
tt1346252,movie,Bourgeoises déchaînées,Bourgeoises déchaînées,1,1983,,75,Adult,6.0,7
tt1346329,movie,À nous les petites salopes,À nous les petites salopes,1,1981,,85,Adult,5.0,17
tt13485126,movie,Kyodai hiroin mugen no seresutia,Kyodai hiroin mugen no seresutia,1,2016,,,"Action,Adult,Sci-Fi",6.7,31
tt13502978,movie,Matrix xxx parody,Matrix xxx parody,1,2020,,,"Adult,Comedy",6.3,11
tt13517242,movie,Confissões de uma Xoxó...,Confissões de uma Xoxó...,1,1989,,,Adult,3.8,5
tt1356791,movie,Idonikes diastrofes,Idonikes diastrofes,1,1983,,91,Adult,5.0,8
tt1356792,movie,O idonovlepsias,O idonovlepsias,1,1984,,102,Adult,4.6,32
tt1356796,movie,Istoria tis trypas,Istoria tis trypas,1,1983,,77,Adult,5.4,6
tt1360169,movie,...kai i proti daskala!,...kai i proti daskala!,1,1985,,88,Adult,4.5,10
tt1360757,movie,Brigade call-girls,Brigade call-girls,1,1977,,80,"Action,Adult,Crime",5.0,33
tt13640498,movie,XXX-Mas Fun!,XXX-Mas Fun!,1,2012,,,Adult,9.5,13
tt1364428,movie,Krouaziera tis anomalias,Krouaziera tis anomalias,1,1983,,85,Adult,5.0,8
tt13692682,movie,Filthy Family 4,Filthy Family 4,1,2020,,,Adult,6.6,6
tt1369530,movie,Manolios o bihtis,Manolios o bihtis,1,1984,,88,Adult,4.6,10
tt1369535,movie,Mia parthena gia olous,Mia parthena gia olous,1,1983,,88,Adult,5.1,8
tt1370394,movie,Ta modela tis idonis,Ta modela tis idonis,1,1984,,89,Adult,4.4,8
tt1375740,movie,"Parta ola, moro mou","Parta ola, moro mou",1,1985,,88,Adult,5.1,11
tt1375741,movie,The Seduction of My Father,Party me ouza,1,1985,,86,Adult,3.9,13
tt13760998,movie,Mamma Roma,Mamma Roma,1,2020,,117,"Adult,Drama",7.1,7
tt1376435,movie,To palamari tou varkari,To palamari tou varkari,1,1985,,92,Adult,5.9,17
tt1380176,movie,Passions déchaînées,Passions déchaînées,1,1982,,85,"Adult,Drama",5.6,26
tt1381101,movie,Poios tha pidixei ti gorgona?,Poios tha pidixei ti gorgona?,1,1984,,89,Adult,3.9,10
tt1381103,movie,To retire tis Kavalas,To retire tis Kavalas,1,1986,,90,Adult,4.9,12
tt1382658,movie,The Passion Seekers,The Passion Seekers,1,1977,,56,Adult,5.4,11
tt1385850,movie,Biggi - Eine Ausreisserin,Biggi - Eine Ausreisserin,1,1980,,74,"Adult,Comedy",5.5,19
tt1386459,movie,Made in Sex,Made in Sex,1,1976,,90,Adult,3.2,17
tt1386482,movie,"Bend over, Blessed One!","Skypse, evlogimeni!",1,1984,,75,Adult,4.5,11
tt1389433,movie,L'amour au pensionnat,L'amour au pensionnat,1,1981,,80,Adult,3.8,8
tt1389439,movie,Barbara nue et humide,Barbara nue et humide,1,1992,,70,Adult,4.9,11
tt1389445,movie,Candide et perverse Lolita,Candide et perverse Lolita,1,1981,,80,Adult,4.5,11
tt1389456,movie,Confessions très intimes d'une petite fille,Confessions très intimes d'une petite fille,1,1978,,75,"Adult,Drama",4.2,7
tt1389457,movie,Cours très privés pour jeunes baiseuses,Cours très privés pour jeunes baiseuses,1,1988,,75,Adult,4.4,10
tt1389458,movie,Le cul bien fendu de l'infirmière,Le cul bien fendu de l'infirmière,1,1995,,70,Adult,4.8,7
tt1389461,movie,Cécilia et les autres femmes au bordel,Cécilia et les autres femmes au bordel,1,1980,,80,Adult,4.0,13
tt1389463,movie,Danger femmes libérées!,Danger femmes libérées!,1,1987,,75,Adult,4.8,11
tt1389466,movie,The Doctor Has Huge Boobs,La doctoresse a des gros seins,1,1988,,72,Adult,4.2,26
tt1389469,movie,Débauches anales pour jeunes pucelles débutantes,Débauches anales pour jeunes pucelles débutantes,1,1985,,80,Adult,4.4,9
tt1389471,movie,Délires sexuels,Délires sexuels,1,1980,,80,Adult,5.4,12
tt1389484,movie,Gamines à tout faire,Gamines à tout faire,1,1979,,80,"Adult,Drama,Thriller",5.2,10
tt1389492,movie,Hôtesses en chaleur,Hôtesses en chaleur,1,1979,,80,Adult,5.0,8
tt1389499,movie,Infirmières perverses,Infirmières perverses,1,1978,,80,Adult,6.1,10
tt1389502,movie,Introductions anales et gorges voraces,Introductions anales et gorges voraces,1,1984,,80,Adult,4.2,8
tt1389507,movie,Jeunes bourgeoises branchées sodomie,Jeunes bourgeoises branchées sodomie,1,1985,,75,Adult,5.3,9
tt1389508,movie,Jeux interdits pour collégiennes en chaleur,Jeux interdits pour collégiennes en chaleur,1,1979,,90,Adult,5.7,6
tt1389517,movie,Lola 2000,Lola 2000,1,1981,,80,Adult,6.1,11
tt1389518,movie,Les Lolos de la pompiste,Les Lolos de la pompiste,1,1991,,70,Adult,4.6,11
tt1389519,movie,"Lucrèce, adolescente curieuse","Lucrèce, adolescente curieuse",1,1980,,75,Adult,3.6,13
tt1389539,movie,Petites filles impudiques,Petites filles impudiques,1,1980,,80,Adult,5.1,9
tt1389540,movie,Petites filles pour grands vicieux,Petites filles pour grands vicieux,1,1980,,80,Adult,3.6,10
tt1389554,movie,Secrétaires BCBG le jour mais salopes et perverses la nuit,Secrétaires BCBG le jour mais salopes et perverses la nuit,1,1985,,75,Adult,5.0,10
tt1389560,movie,Sophie aime les sucettes,Sophie aime les sucettes,1,1978,,80,Adult,5.9,11
tt1389587,movie,Une belle carrosserie,Une belle carrosserie,1,1981,,80,Adult,4.8,11
tt1389598,movie,Étudiantes à sodomiser sans limites,Étudiantes à sodomiser sans limites,1,1985,,75,Adult,4.5,7
tt13907002,movie,XConfessions Vol. 13,XConfessions Vol. 13,1,2018,,,Adult,6.0,5
tt1394177,movie,Blanche Fesse et les sept mains,Blanche Fesse et les sept mains,1,1981,,80,"Adult,Drama",3.9,16
tt1394275,movie,À plein sexe,À plein sexe,1,1977,,80,Adult,5.3,9
tt1394319,movie,Colossale débauche pour une femme frigide,Colossale débauche pour une femme frigide,1,1985,,80,Adult,3.4,9
tt1394368,movie,The Comeback of Marilyn,Le retour de Marilyn,1,1986,,80,Adult,5.6,48
tt1397138,movie,Alice chez les satyres,Alice chez les satyres,1,1979,,70,Adult,6.3,10
tt1397159,movie,Cette salope d'Amanda,Cette salope d'Amanda,1,1978,,80,Adult,4.6,16
tt1397167,movie,Désirs sous les tropiques,Désirs sous les tropiques,1,1979,,90,Adult,4.8,30
tt1397186,movie,Jeux de langues,Jeux de langues,1,1977,,77,Adult,6.4,53
tt1397225,movie,"Sti Glyfada, ena krevvati gia 5","Sti Glyfada, ena krevvati gia 5",1,1984,,85,Adult,1.8,9
tt1399013,movie,I filidoni,I filidoni,1,1983,,91,Adult,5.7,8
tt1399101,movie,"Ton ithele poly, olo kai pio mesa!","Ton ithele poly, olo kai pio mesa!",1,1986,,90,Adult,3.0,6
tt1399106,movie,Triplo krevati,Triplo krevati,1,1985,,90,Adult,3.6,10
