Title,Year,Genres,Rating,Votes
Androcles and the Lion,1952,"Adventure,Comedy,Family",6.0,1115
Robinson Crusoe,1954,"Adventure,Drama,Family",6.7,4649
Bowery to Bagdad,1954,"Comedy,Family",6.2,424
Belles on Their Toes,1952,"Comedy,Family",6.5,1155
Blackhawk: Fearless Champion of Freedom,1952,"Action,Adventure,Family",6.2,238
Flyg-Bom,1952,"Comedy,Family",4.7,111
Francis Goes to West Point,1952,"Comedy,Family,Fantasy",6.2,511
Genio y figura,1953,"Comedy,Family",5.8,21
The Greatest Show on Earth,1952,"Drama,Family,Romance",6.5,16591
Hans Christian Andersen,1952,"Biography,Family,Musical",6.9,4424
Heidi,1952,"Drama,Family",6.8,473
Husmandstøsen,1952,"Drama,Family",6.9,51
Jack and the Beanstalk,1952,"Comedy,Family,Fantasy",5.8,3622
Jungle Jim in the Forbidden Land,1952,"Adventure,Family,Sci-Fi",5.5,375
Kærlighedsdoktoren,1952,"Comedy,Family,Romance",6.2,31
Maksimka,1953,"Adventure,Family",7.1,162
The Member of the Wedding,1952,"Drama,Family",6.7,1625
Moineaux de Paris,1952,"Comedy,Family,Musical",6.6,31
Nazaré,1952,"Drama,Family,Music",6.8,67
No Holds Barred,1952,"Comedy,Family",6.2,341
Radar Men from the Moon,1952,"Action,Family,Sci-Fi",4.5,1238
"Rekrut 67, Petersen",1952,"Comedy,Family,Musical",5.6,144
Room for One More,1952,"Comedy,Drama,Family",7.2,3198
Det store løb,1952,"Comedy,Drama,Family",6.0,170
The Story of Robin Hood and His Merrie Men,1952,"Action,Adventure,Family",6.5,2530
Ta' Pelle med,1952,"Comedy,Drama,Family",5.8,32
Vater braucht eine Frau,1952,"Comedy,Family",6.4,70
Voodoo Tiger,1952,"Adventure,Family",5.9,285
The Winning Team,1952,"Biography,Drama,Family",6.5,1163
"The 5,000 Fingers of Dr. T.",1953,"Family,Fantasy,Music",6.7,4674
Abbott and Costello Go to Mars,1953,"Comedy,Family,Fantasy",5.9,3693
Die Geschichte vom kleinen Muck,1953,"Family,Fantasy",6.8,850
Affair with a Stranger,1953,"Comedy,Drama,Family",5.7,581
Beyond the Moon,1954,"Adventure,Family,Sci-Fi",4.5,161
Big Leaguer,1953,"Drama,Family,Sport",6.0,524
Briefträger Müller,1953,"Comedy,Family",5.6,144
By the Light of the Silvery Moon,1953,"Comedy,Family,Musical",7.0,2569
Clipped Wings,1953,"Comedy,Family",6.2,329
The Clue of the Missing Ape,1953,Family,6.0,63
Confidentially Connie,1953,"Comedy,Family",5.7,428
Crash of Moons,1954,"Adventure,Family,Sci-Fi",3.2,955
The Dog and the Diamonds,1953,"Drama,Family",5.8,57
Dum-Bom,1953,"Comedy,Family",4.7,106
Eyes of the Jungle,1953,"Adventure,Family",6.1,18
Far til fire,1953,"Comedy,Family",6.2,600
Fløjtespilleren,1953,"Drama,Family",6.1,181
Francis Covers the Big Town,1953,Family,6.3,418
Den gamle mølle paa Mols,1953,"Comedy,Drama,Family",6.5,118
I dur och skur,1953,"Comedy,Family,Music",5.8,111
Jalopy,1953,"Comedy,Family",6.1,375
Jan går til filmen,1954,"Crime,Family,Mystery",4.5,15
The Kid from Left Field,1953,"Comedy,Drama,Family",6.5,477
Killer Ape,1953,"Adventure,Family,Sci-Fi",5.0,300
Kongeligt besøg,1954,"Adventure,Comedy,Family",5.0,25
Little Fugitive,1953,"Drama,Family",7.5,3116
The Kidnappers,1953,"Drama,Family",7.1,577
The Living Desert,1953,"Documentary,Family",7.4,1801
The Lost Planet,1953,"Family,Sci-Fi",5.3,95
Menace from Outer Space,1956,"Adventure,Family,Sci-Fi",3.7,392
Mister Scoutmaster,1953,"Comedy,Family",6.9,494
Mästerdetektiven och Rasmus,1953,"Adventure,Family",6.5,164
Peter Pan,1953,"Adventure,Animation,Family",7.3,158395
Planet Outlaws,1953,"Action,Family,Sci-Fi",3.9,485
Pünktchen und Anton,1953,"Comedy,Family",7.1,254
Robot Monster,1953,"Comedy,Family,Horror",3.0,5621
Savage Mutiny,1953,"Adventure,Family",5.6,254
Silver Needle in the Sky,1954,"Adventure,Family,Sci-Fi",4.7,104
Det stora äventyret,1953,"Drama,Family",7.1,351
The Sword and the Rose,1953,"Adventure,Drama,Family",6.3,1053
Twice Upon a Time,1953,"Comedy,Drama,Family",6.6,72
Valley of Head Hunters,1953,"Adventure,Family",5.8,269
"20,000 Leagues Under the Sea",1954,"Adventure,Drama,Family",7.2,38566
Agni Parikshya,1954,"Family,Musical,Romance",7.9,93
Andriesh,1954,"Family,Fantasy",6.3,261
Aunt Clara,1954,"Comedy,Family",6.5,293
The Belles of St. Trinian's,1954,"Comedy,Family,Romance",6.7,3010
Boot Polish,1954,"Comedy,Drama,Family",7.8,900
Cannibal Attack,1954,"Adventure,Family",5.4,276
Emil und die Detektive,1954,"Adventure,Family",6.6,373
Fangs of the Wild,1954,"Adventure,Drama,Family",6.0,62
Far til fire i sneen,1954,"Comedy,Family",6.1,503
Das fliegende Klassenzimmer,1954,"Comedy,Drama,Family",7.1,660
Francis Joins the WACS,1954,"Comedy,Family,Fantasy",6.3,501
Frau Holle,1954,"Family,Fantasy",5.7,38
Frühlingslied,1954,"Drama,Family",6.8,41
Gypsy Colt,1954,"Drama,Family,Western",6.2,315
Hijas casaderas,1954,"Drama,Family",6.7,11
Hänsel und Gretel,1954,"Family,Fantasy",6.2,113
I kongens klæ'r,1954,"Comedy,Crime,Family",6.2,213
Ilzam,1954,"Drama,Family,Romance",6.6,11
Jungle Gents,1954,"Comedy,Family",5.8,385
Jungle Man-Eaters,1954,"Adventure,Family",5.6,285
King Richard and the Crusaders,1954,"Adventure,Family,History",5.5,942
Manhunt in Space,1956,"Adventure,Family,Sci-Fi",2.5,621
Naukari,1955,"Drama,Family",7.2,165
Paris Playboys,1954,"Comedy,Family",6.0,341
Pessi ja Illusia,1954,"Family,Fantasy,Musical",4.6,34
Pobre huerfanita,1955,"Comedy,Drama,Family",7.8,18
Return to Treasure Island,1954,"Adventure,Family",4.3,255
The Rocket Man,1954,"Comedy,Family,Sci-Fi",5.9,299
Sailaab,1956,"Drama,Family",7.5,22
"Stormy, the Thoroughbred",1954,Family,6.8,31
Styrmand Karlsen,1958,"Comedy,Family",6.5,470
Suhagan,1954,"Drama,Family",6.5,11
Tobor the Great,1954,"Adventure,Family,Sci-Fi",5.2,993
The Vanishing Prairie,1954,"Documentary,Family",7.1,849
Adventures of Captain Africa: Mighty Jungle Avenger!,1955,"Action,Adventure,Family",6.5,82
The African Lion,1955,"Documentary,Family",7.2,623
Amanat,1955,"Drama,Family",7.6,23
Aschenputtel,1955,"Comedy,Family,Fantasy",7.1,57
Belyy pudel,1955,"Adventure,Family",6.8,48
Bruden fra Dragstrup,1955,"Family,Romance",6.9,66
Cabo de Hornos,1956,"Drama,Family,Fantasy",5.5,37
Cesta do pravyeku,1955,"Adventure,Family,Fantasy",7.1,2709
Davy Crockett: King of the Wild Frontier,1955,"Adventure,Drama,Family",6.8,5168
Dornröschen,1955,"Comedy,Family,Fantasy",7.1,48
Dva druga,1955,"Comedy,Family",7.0,31
Far til fire på landet,1955,"Comedy,Family",6.0,381
Der gestiefelte Kater,1955,"Family,Fantasy,Romance",5.9,75
The Glass Slipper,1955,"Family,Fantasy,Musical",6.4,1674
Heidi und Peter,1955,"Drama,Family",6.4,226
High Society,1955,"Comedy,Family",6.0,419
Hotaru no hikari,1955,"Drama,Family",8.6,12
Jail Busters,1955,"Comedy,Family",6.3,326
John and Julie,1955,"Comedy,Family",6.5,305
Kala,1958,"Adventure,Drama,Family",6.2,48
A Kid for Two Farthings,1955,"Comedy,Drama,Family",6.4,1222
The Littlest Outlaw,1955,"Drama,Family",6.1,329
Luffaren och Rasmus,1955,Family,6.2,177
A Man Called Peter,1955,"Biography,Drama,Family",7.1,1163
Meine Kinder und ich,1955,"Comedy,Drama,Family",8.3,21
Min datter Nelly,1955,"Drama,Family",6.2,35
Die Mädels vom Immenhof,1955,"Comedy,Drama,Family",6.2,412
The Private War of Major Benson,1955,"Comedy,Family,Romance",6.4,1078
Pura vida,1956,"Comedy,Family,Romance",7.3,24
Qivitoq,1956,"Drama,Family,Romance",6.7,335
Rumpelstilzchen,1955,"Family,Fantasy",6.3,103
Schneeweisschen und Rosenrot,1955,"Family,Fantasy,Romance",6.0,72
Schneewittchen und die sieben Zwerge,1955,"Family,Fantasy,Musical",5.2,233
Spin and Marty: The Movie,1955,"Family,Western",7.6,69
Spy Chasers,1955,"Comedy,Family",6.1,354
Strakonický dudák,1955,"Family,Fantasy",6.4,61
Takekurabe,1955,Family,7.1,62
Der Teufel mit den drei goldenen Haaren,1955,"Family,Fantasy",7.5,28
Tim Driscoll's Donkey,1955,"Drama,Family",6.2,38
Vasyok Trubachyov i yego tovarishchi,1955,"Adventure,Family",6.4,74
91:an Karlsson rycker in,1955,"Comedy,Family",4.6,39
Around the World in Eighty Days,1956,"Adventure,Comedy,Family",6.7,30671
The Brave One,1956,"Drama,Family",6.6,1182
Cipelice na asfaltu,1956,Family,6.7,56
La ciudad de los niños,1957,"Drama,Family",7.2,28
The Court Jester,1955,"Adventure,Comedy,Family",7.8,14406
Devochka i krokodil,1957,"Comedy,Family",7.2,46
Dig That Uranium,1955,"Comedy,Family",6.1,346
Far til fire i byen,1956,"Comedy,Family",6.3,643
Francis in the Haunted House,1956,"Comedy,Family,Fantasy",5.6,442
Friendly Persuasion,1956,"Drama,Family,Romance",7.3,8070
The Great Locomotive Chase,1956,"Action,Adventure,Family",6.8,1442
Die Heinzelmännchen,1956,"Family,Fantasy",5.7,86
Hochzeit auf Immenhof,1956,"Comedy,Family",6.0,290
Honzíkova cesta,1957,Family,6.7,25
Hot Shots,1956,"Comedy,Family",5.5,213
Hvor bjergene sejler,1955,"Documentary,Family",7.0,27
It's Great to Be Young!,1956,"Comedy,Family,Musical",6.4,365
"Kalle Stropp, Grodan Boll och deras vänner",1956,"Adventure,Family,Musical",5.7,169
Kulla-Gulla,1956,Family,5.9,69
Max und Moritz,1956,"Family,Musical",6.5,75
One Wish Too Many,1956,"Comedy,Family,Fantasy",7.0,44
Parivar,1956,"Comedy,Drama,Family",7.4,34
Perils of the Wilderness,1956,"Action,Drama,Family",6.3,25
"Rasmus, Pontus och Toker",1956,"Crime,Family",5.9,85
Secrets of Life,1956,"Documentary,Family",7.3,361
Shilpi,1956,"Drama,Family,Romance",8.1,97
Starik Khottabych,1957,"Adventure,Family,Fantasy",7.1,1550
Tajemnica dzikiego szybu,1956,"Action,Adventure,Family",5.9,35
The Ten Commandments,1956,"Adventure,Drama,Family",7.9,79974
Die Trapp-Familie,1956,"Comedy,Drama,Family",6.5,384
Warszawska syrena,1956,Family,6.1,22
Westward Ho the Wagons!,1956,"Family,Western",5.6,420
20 Million Miles to Earth,1957,"Adventure,Family,Fantasy",6.3,8491
Abenteuer in Bamsdorf,1958,"Adventure,Family",6.1,17
Abhimaan,1957,"Drama,Family,Romance",7.9,12
All Mine to Give,1957,"Drama,Family,Romance",7.2,1666
Aufruhr im Schlaraffenland,1957,"Family,Fantasy",6.6,59
The Deadly Mantis,1957,"Family,Horror,Sci-Fi",5.2,4248
Der var engang en gade,1957,"Comedy,Drama,Family",6.1,36
Ek Jhalak,1957,"Drama,Family",7.0,12
Escapade in Japan,1957,"Adventure,Family",5.9,612
Far til fire og onkel Sofus,1957,"Comedy,Family",6.0,422
Ferien auf Immenhof,1957,"Drama,Family",5.9,305
Guld og grønne skove,1958,"Comedy,Family,Romance",5.1,88
Die Gänsemagd,1957,"Family,Fantasy",7.1,38
Hold That Hypnotist,1957,"Comedy,Family",5.4,240
Der ideale Untermieter,1957,"Family,Sci-Fi",8.4,24
Ingen tid til kærtegn,1957,"Drama,Family",6.5,78
The Invisible Boy,1957,"Adventure,Comedy,Family",5.3,1716
Johnny Tremain,1957,"Adventure,Family,War",6.4,2005
Kath Putli,1957,"Drama,Family",6.6,43
Kleiner Mann - ganz groß,1957,"Drama,Family",5.4,52
Konyok-Gorbunok,1947,"Adventure,Animation,Family",7.3,1206
Looking for Danger,1957,"Comedy,Family",5.4,178
Mamma tar semester,1957,"Comedy,Drama,Family",5.3,38
El redentor,1959,"Biography,Drama,Family",7.7,48
Mästerdetektiven lever farligt,1957,"Crime,Family",6.6,209
Na grafskikh razvalinakh,1958,"Adventure,Family",6.8,40
Old Yeller,1957,"Adventure,Drama,Family",7.2,15798
Payal,1957,"Drama,Family",6.7,14
El pequeño ruiseñor,1957,"Drama,Family,Musical",4.8,130
Perri,1957,"Adventure,Family,Fantasy",6.7,689
The Pied Piper of Hamelin,1957,"Family,Fantasy,Musical",5.7,591
Pinocchio,1957,Family,7.4,17
Pulgarcito,1958,"Family,Fantasy",6.2,77
Rübezahl - Herr der Berge,1957,"Family,Fantasy",6.2,172
Sheriff Teddy,1957,Family,7.3,27
Snezhnaya koroleva,1957,"Adventure,Animation,Family",7.5,3227
Sønnen fra Amerika,1957,Family,5.5,159
Up in Smoke,1957,"Comedy,Family",5.7,214
The 7th Voyage of Sinbad,1958,"Action,Adventure,Family",7.0,15400
Bogáncs,1959,"Adventure,Family",6.7,75
The Cat Gang,1959,"Crime,Family",5.7,78
Skhvisi shvilebi,1958,"Drama,Family,Romance",7.5,264
Earth vs the Spider,1958,"Family,Horror,Sci-Fi",4.7,3596
Far til fire og ulveungerne,1958,"Comedy,Family",5.8,403
A Gift for Heidi,1958,"Drama,Family",4.6,50
Hakuja den,1958,"Animation,Family,Fantasy",6.5,645
Houseboat,1958,"Comedy,Drama,Family",6.6,10008
In the Money,1958,"Comedy,Family",5.5,217
Ist Mama nicht fabelhaft?,1958,"Comedy,Family",6.5,19
Król Macius I,1958,Family,5.7,68
Kuer liulang ji,1960,"Drama,Family",5.4,12
Lajwanti,1959,"Drama,Family",7.4,61
The Light in the Forest,1958,"Adventure,Drama,Family",6.4,725
The Missouri Traveler,1958,"Drama,Family,Western",6.3,320
Mor skal giftes,1958,"Comedy,Family,Romance",5.8,52
Nieuwe avonturen van Dik Trom,1958,Family,6.2,27
Parvarish,1958,"Drama,Family",6.9,93
Pigen og vandpytten,1958,"Comedy,Family",5.9,104
El ruiseñor de las cumbres,1958,"Family,Musical",5.7,74
"Das singende, klingende Bäumchen",1957,"Adventure,Family,Fantasy",7.0,1033
O Tarzan do 5o Esquerdo,1958,"Comedy,Drama,Family",5.5,42
Tonka,1958,"Adventure,Drama,Family",6.2,541
Die Trapp-Familie in Amerika,1958,"Comedy,Drama,Family",5.9,187
White Wilderness,1958,"Documentary,Family",5.3,563
"Zorro, the Avenger",1959,"Adventure,Drama,Family",6.8,232
Tom Thumb,1958,"Family,Fantasy,Musical",6.4,2980
1001 Arabian Nights,1959,"Animation,Comedy,Family",6.1,388
Awantura o Basie,1959,"Comedy,Family",6.6,125
Charles tante,1959,"Comedy,Family",6.9,939
Darbuján a Pandrhola,1960,"Comedy,Family,Fantasy",7.5,443
Darby O'Gill and the Little People,1959,"Adventure,Family,Fantasy",7.1,9661
The Diary of Anne Frank,1959,"Biography,Drama,Family",7.4,14064
A Dog of Flanders,1960,"Drama,Family",7.2,477
Far til fire på Bornholm,1959,"Comedy,Family",5.9,549
Have Rocket -- Will Travel,1959,"Comedy,Family,Sci-Fi",5.6,1043
Insaan Jaag Utha,1959,"Drama,Family,Musical",6.9,60
Journey to the Center of the Earth,1959,"Adventure,Family,Fantasy",7.0,20354
Kanhaiya,1959,"Drama,Family,Romance",6.7,64
Lejon på stan,1959,Family,4.1,22
Li'l Abner,1959,"Comedy,Family,Musical",6.7,1553
Main Nashe Men Hoon,1959,"Comedy,Drama,Family",6.8,68
Medved a strasidla,1960,"Comedy,Family,Fantasy",6.4,63
Ni hablar del peluquín,1960,"Comedy,Crime,Family",5.4,9
Ohayô,1959,"Comedy,Drama,Family",7.8,11624
Paw,1959,"Drama,Family",6.3,193
Pigen i søgelyset,1959,"Comedy,Drama,Family",5.1,37
Poeten og Lillemor,1959,"Comedy,Family",5.9,209
The Sad Horse,1959,"Drama,Family",6.5,74
Santa Claus,1959,"Comedy,Family,Fantasy",2.7,5287
The Shaggy Dog,1959,"Comedy,Family,Fantasy",6.4,5775
Shônen Sarutobi Sasuke,1959,"Adventure,Animation,Family",6.7,523
Sleeping Beauty,1959,"Adventure,Animation,Family",7.2,165629
Støv på hjernen,1959,"Comedy,Family",6.8,169
Tarzan's Greatest Adventure,1959,"Action,Adventure,Family",6.4,1502
Third Man on the Mountain,1959,"Adventure,Drama,Family",7.0,1316
Ugler i mosen,1959,"Adventure,Family,Mystery",6.9,327
Vier Rakkers en een oude jeep,1959,"Adventure,Family",6.1,11
Yûsei ôji,1959,"Action,Adventure,Family",2.3,3164
Zpívající pudrenka,1960,"Comedy,Crime,Family",6.0,27
Aas Ka Panchhi,1961,"Drama,Family",6.7,45
Alla vi barn i Bullerbyn,1960,Family,5.9,372
Avonturen van een zigeunerjongen,1960,Family,6.9,13
Caperucita y Pulgarcito contra los monstruos,1962,"Comedy,Family,Fantasy",4.5,244
Cinderfella,1960,"Comedy,Family,Fantasy",5.9,3882
Dik Trom en het circus,1960,Family,6.0,39
Duniya Jhukti Hai,1960,"Drama,Family,Romance",4.2,8
Eventyrrejsen,1960,"Comedy,Drama,Family",4.9,43
Flemming og Kvik,1960,"Drama,Family",6.5,64
For the Love of Mike,1960,"Drama,Family,Western",6.3,60
Forelsket i København,1960,"Comedy,Drama,Family",6.3,177
Das große Wunschkonzert,1960,"Drama,Family",6.0,9
The 3 Worlds of Gulliver,1960,"Adventure,Family,Fantasy",6.4,3211
Hand in Hand,1961,"Drama,Family",7.4,599
Las hijas del Amapolo,1962,"Comedy,Family,Music",5.6,22
Hum Hindustani,1960,"Drama,Family",7.2,83
Jungle Cat,1960,"Documentary,Family",7.2,451
Kolorowe ponczochy,1960,"Drama,Family",7.4,58
Il ladro di Bagdad,1961,"Adventure,Family,Fantasy",6.3,710
Male dramaty,1959,"Drama,Family",7.0,44
Mariya-iskusnitsa,1960,"Adventure,Family,Fantasy",7.1,551
Der Moorhund,1960,"Adventure,Family",6.9,21
Papas neue Freundin,1960,"Comedy,Family",6.9,11
El pequeño coronel,1960,"Adventure,Drama,Family",5.0,50
Peter Pan,1960,"Adventure,Comedy,Family",7.4,2434
Please Don't Eat the Daisies,1960,"Comedy,Family,Romance",6.4,5138
Poeten og Lillemor og Lotte,1960,"Comedy,Family",5.3,131
Pollyanna,1960,"Comedy,Drama,Family",7.4,11866
Prace,1962,"Family,War",6.9,124
As Pupilas do Senhor Reitor,1961,"Drama,Family,Musical",5.8,26
Saiyûki,1960,"Adventure,Animation,Family",6.0,538
The Sign of Zorro,1958,"Adventure,Drama,Family",6.9,1374
Det skete på Møllegården,1960,"Comedy,Drama,Family",5.8,206
Swiss Family Robinson,1960,"Adventure,Family",7.1,18862
Szatan z siódmej klasy,1960,"Adventure,Family,Mystery",6.7,414
Sømand i knibe,1960,"Comedy,Family,Romance",5.5,225
Ten Who Dared,1960,"Adventure,Family,Western",5.5,317
Toby Tyler or Ten Weeks with a Circus,1960,"Drama,Family",6.8,1086
The Absent Minded Professor,1961,"Comedy,Family,Sci-Fi",6.7,9591
Babes in Toyland,1961,"Comedy,Family,Fantasy",6.1,5001
Bara roligt i Bullerbyn,1961,"Adventure,Family",5.7,180
Barridos y regados,1963,"Comedy,Family",6.0,28
Boy Who Caught a Crook,1961,"Adventure,Family",5.5,105
Briggen Tre Liljor,1961,"Adventure,Family",6.3,82
Bungala Boys,1961,Family,6.0,40
Cirkus Buster,1961,"Comedy,Drama,Family",6.1,63
David e Golia,1960,"Action,Drama,Family",4.7,885
Dondi,1961,"Comedy,Drama,Family",3.6,332
Ai de jiao yu,1961,"Drama,Family",7.6,25
The Errand Boy,1961,"Comedy,Family",6.4,2234
Far til fire med fuld musik,1961,"Comedy,Family,Music",5.8,393
Gen to fudômyô-ô,1961,"Drama,Family,Fantasy",7.1,29
Greyfriars Bobby: The True Story of a Dog,1961,"Drama,Family",7.2,1961
La guerre des boutons,1962,"Comedy,Family",7.4,2919
Gøngehøvdingen,1961,"Action,Drama,Family",4.8,156
Harry og kammertjeneren,1961,"Comedy,Family",7.5,533
Historia zóltej cizemki,1961,"Family,Fantasy,History",5.9,194
The Horse with the Flying Tail,1960,"Documentary,Family",6.1,222
Italia '61,1961,"Documentary,Family",2.2,10
Løgn og løvebrøl,1961,"Comedy,Family",5.1,51
A Majority of One,1961,"Comedy,Drama,Family",6.7,1294
Marysia i krasnoludki,1961,"Animation,Family",5.8,16
The Missing Note,1961,Family,6.9,18
Misty,1961,"Drama,Family",6.5,395
Mysterious Island,1961,"Adventure,Family,Fantasy",6.7,8927
"Nikki, Wild Dog of the North",1961,"Adventure,Family",6.6,536
The Parent Trap,1961,"Comedy,Family,Romance",7.2,25046
Pikku Pietarin piha,1961,"Comedy,Drama,Family",6.4,115
Pohádka o staré tramvaji,1961,"Family,Fantasy",6.2,14
Priklyucheniya Krosha,1962,"Adventure,Family",6.4,81
A Primeira Missa,1961,"Drama,Family",6.6,17
The Sand Castle,1961,"Family,Fantasy",5.7,79
Shola Aur Shabnam,1961,"Drama,Family",7.6,69
Shunko,1960,"Drama,Family",7.3,89
Snow White and the Three Stooges,1961,"Adventure,Comedy,Family",5.2,1222
La sonrisa de la Virgen,1958,"Drama,Family",7.0,34
Støv på hjernen,1961,"Comedy,Family",6.7,811
Sønner av Norge,1961,"Comedy,Family",6.2,131
Tomboy and the Champ,1961,"Drama,Family",6.4,34
Ullabella,1961,"Drama,Family",5.4,29
Het verraad van de zwarte roofridder,1962,"Adventure,Family",3.6,11
Abhijaan,1962,"Crime,Family,Romance",7.9,1375
Almost Angels,1962,"Comedy,Family,Music",6.3,710
Anicka jde do skoly,1962,Family,6.0,15
The Bashful Elephant,1962,"Adventure,Family",6.3,31
Beauty and the Beast,1962,"Family,Fantasy,Horror",4.7,324
Big Red,1962,"Adventure,Drama,Family",6.3,870
Bitwa o Kozi Dwór,1962,"Adventure,Family",6.3,14
"Buenos días, Acapulco",1964,"Comedy,Family,Musical",6.0,37
Der brænder en ild,1962,"Comedy,Drama,Family",5.8,168
Dos años de vacaciones,1962,"Adventure,Drama,Family",5.9,36
El extra,1962,"Comedy,Drama,Family",6.9,386
I ty zostaniesz Indianinem,1962,"Action,Comedy,Family",5.2,17
In Search of the Castaways,1962,"Adventure,Family,Fantasy",6.5,3567
Jack the Giant Killer,1962,"Adventure,Family,Fantasy",6.3,3207
Die Jagd nach dem Stiefel,1962,Family,8.0,18
Jhoola,1962,"Drama,Family",5.7,21
Giuseppe venduto dai fratelli,1961,"Biography,Drama,Family",5.4,288
Den kære familie,1962,"Comedy,Family",6.2,120
The Legend of Lobo,1962,"Adventure,Family",6.7,598
Main Chup Rahungi,1962,"Drama,Family",7.8,102
Masters of Venus,1962,"Family,Sci-Fi",6.0,51
Moon Pilot,1962,"Comedy,Family,Sci-Fi",5.4,551
Mr. Hobbs Takes a Vacation,1962,"Comedy,Family",6.8,6088
The Music Man,1962,"Comedy,Family,Musical",7.7,19805
Nils Holgerssons underbara resa,1962,"Adventure,Family,Fantasy",6.3,604
Polosatiy reys,1961,"Adventure,Comedy,Family",7.3,2804
Pustiul,1962,"Drama,Family",7.0,31
Rungoli,1962,"Drama,Family,Musical",6.7,23
Robin Hood en zijn schelmen,1962,Family,4.1,16
Rotkäppchen,1962,"Family,Fantasy",5.6,181
Safe at Home!,1962,"Comedy,Drama,Family",5.5,382
Une fée... pas comme les autres,1956,"Animation,Family,Fantasy",6.8,90
Shestnadtsataya vesna,1963,Family,6.1,24
Sjors en Sjimmie op het Pirateneiland,1962,"Adventure,Family",5.1,15
Det støver stadig,1962,"Comedy,Family",6.3,684
Sønner av Norge kjøper bil,1962,"Comedy,Family",6.7,79
The Three Stooges Meet Hercules,1962,"Comedy,Family,Fantasy",6.1,1233
The Three Stooges in Orbit,1962,"Comedy,Family,Sci-Fi",5.6,1087
Trápení,1962,"Drama,Family,Romance",7.1,82
Le voyage en ballon,1960,"Adventure,Family",6.6,255
"Zdravstvuyte, deti",1962,"Drama,Family",5.9,24
Aarti,1962,"Family,Musical,Romance",7.1,91
Az prijde kocour,1963,"Comedy,Family,Fantasy",7.2,2202
